Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 96041,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,05:00,08h 10m,INR 483,4 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:00,08h 00m,INR 483,2 Seats available,"3.9
26",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4155,INDRA(A.C. Seater),21:10,04:24,07h 14m,INR 585,4 Seats available,"3.7
91",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4223,INDRA(A.C. Seater),21:45,04:55,07h 10m,INR 585,1 Seat available,"3.7
119",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 90677,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:45,06:00,08h 15m,INR 462,20 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:20,06h 05m,INR 451,4 Seats available,"3.4
52",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4219,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,05:05,06h 50m,INR 743,4 Seats available,"4.0
114",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 96056,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:35,06:00,07h 25m,INR 462,5 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,06:50,07h 12m,847,28 Seats available,"4.5
455",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07:15,07h 45m,INR 1229,20 Seats available,"4.5
391",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:30,06:10,06h 40m,INR 699,23 Seats available,"4.4
435",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
AdIntrCity SmartBus,AC Sleeper (2+1),23:50,07:25,07h 35m,INR 1149,19 Seats available,"4.4
124",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
NueGo,Electric A/C Seater (2+2),22:35,06:35,08h 00m,827,19 Seats available,"4.4
363",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
TGSRTC - 7208,Super Luxury (Non AC Seater 2+2 Push Back),13:30,18:20,04h 50m,INR 392,31 Seats available,"2.1
5",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TGSRTC - 9506,RAJDHANI (A.C. Semi Sleeper),14:00,18:50,04h 50m,INR 476,33 Seats available,"4.2
17",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TGSRTC - 9443,Super Luxury (Non AC Seater 2+2 Push Back),14:30,19:50,05h 20m,INR 392,28 Seats available,"2.5
7",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TGSRTC - 8010,RAJDHANI (A.C. Semi Sleeper),14:55,19:20,04h 25m,INR 476,20 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TGSRTC - 7244,Super Luxury (Non AC Seater 2+2 Push Back),15:00,19:50,04h 50m,INR 392,31 Seats available,"4.8
11",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TGSRTC - 9510,RAJDHANI (A.C. Semi Sleeper),15:30,20:15,04h 45m,INR 476,34 Seats available,"1.6
9",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TGSRTC - 7225,Super Luxury (Non AC Seater 2+2 Push Back),16:00,20:50,04h 50m,INR 392,31 Seats available,"3.4
9",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TGSRTC - 7248,Super Luxury (Non AC Seater 2+2 Push Back),16:30,21:15,04h 45m,INR 392,31 Seats available,"2.6
10",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TGSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,17:30,21:40,04h 10m,INR 476,33 Seats available,"3.8
23",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TGSRTC - 7100,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:00,05h 00m,INR 392,31 Seats available,"4.0
21",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),16:30,21:55,05h 25m,INR 790,27 Seats available,"1.0
2",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),17:00,21:40,04h 40m,INR 1800,34 Seats available,"2.9
18",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TGSRTC - 8951,Super Luxury (Non AC Seater 2+2 Push Back),14:00,20:00,06h 00m,INR 451,2 Seats available,"4.1
14",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 92024,Super Luxury (Non AC Seater 2+2 Push Back),14:00,20:15,06h 15m,INR 564,21 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 1953,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:00,22:15,07h 15m,INR 548,1 Seat available,"2.9
34",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 64188,Super Luxury (Non AC Seater 2+2 Push Back),15:00,21:25,06h 25m,INR 451,9 Seats available,"4.5
11",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 8796,RAJDHANI (A.C. Semi Sleeper),15:40,21:30,05h 50m,INR 548,15 Seats available,"3.2
11",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 1320,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:55,22:40,06h 45m,INR 548,1 Seat available,"3.6
26",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 34336,Super Luxury (Non AC Seater 2+2 Push Back),16:00,22:30,06h 30m,INR 451,11 Seats available,"3.8
9",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 8760,Super Luxury (Non AC Seater 2+2 Push Back),17:00,23:30,06h 30m,INR 451,11 Seats available,"4.5
9",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 8869,Super Luxury (Non AC Seater 2+2 Push Back),17:40,23:40,06h 00m,INR 451,4 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 8715,Super Luxury (Non AC Seater 2+2 Push Back),18:20,00:50,06h 30m,INR 451,11 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),19:40,01:40,06h 00m,INR 548,1 Seat available,"3.1
7",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 6906,Deluxe (Non AC Seater 2+2),20:20,02:40,06h 20m,INR 396,1 Seat available,"3.6
2",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 34391,Super Luxury (Non AC Seater 2+2 Push Back),20:30,05:00,08h 30m,INR 564,3 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 34330,Super Luxury (Non AC Seater 2+2 Push Back),20:40,03:10,06h 30m,INR 451,1 Seat available,"4.9
8",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 9975,Deluxe (Non AC Seater 2+2),21:00,03:05,06h 05m,INR 495,7 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,INR 1280,4 Seats available,"4.7
151",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,980,1 Seat available,"4.7
84",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,04:50,07h 30m,INR 1390,13 Seats available,"4.8
32",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,05:30,06h 55m,INR 1000,13 Seats available,"4.2
59",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:55,08h 35m,INR 1000,8 Seats available,"4.0
51",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 64958,Super Luxury (Non AC Seater 2+2 Push Back),14:20,20:35,06h 15m,INR 453,7 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TGSRTC - 64828,Super Luxury (Non AC Seater 2+2 Push Back),16:30,22:50,06h 20m,INR 453,4 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TGSRTC - 2492,Super Luxury (Non AC Seater 2+2 Push Back),17:30,01:30,08h 00m,INR 456,2 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TGSRTC - 64363,Super Luxury (Non AC Seater 2+2 Push Back),17:50,23:55,06h 05m,INR 453,2 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TGSRTC - 6504,Deluxe (Non AC Seater 2+2),21:15,04:15,07h 00m,INR 498,8 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Mozo travels,A/C Seater / Sleeper (2+1),22:40,05:05,06h 25m,INR 900,15 Seats available,"4.7
76",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 800,20 Seats available,"4.3
101",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
BSR Tours And Travels,NON A/C Seater (2+2),22:00,05:00,07h 00m,880,30 Seats available,"4.0
267",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Mythri Tours And Travels,A/C Sleeper (2+1),23:00,04:15,05h 15m,INR 1299,21 Seats available,"4.8
23",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,INR 600,22 Seats available,"3.9
49",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TGSRTC - 9945,Super Luxury (Non AC Seater 2+2 Push Back),14:45,18:00,03h 15m,INR 289,33 Seats available,"1.6
12",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 40331,Super Luxury (Non AC Seater 2+2 Push Back),15:30,18:30,03h 00m,INR 289,33 Seats available,"3.0
12",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 1600,RAJDHANI (A.C. Semi Sleeper),15:45,18:30,02h 45m,INR 351,34 Seats available,"3.3
9",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 1432,RAJDHANI (A.C. Semi Sleeper),16:10,19:15,03h 05m,INR 351,37 Seats available,"1.9
6",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 1426,RAJDHANI (A.C. Semi Sleeper),17:20,20:10,02h 50m,INR 351,31 Seats available,"2.5
5",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 40731,Super Luxury (Non AC Seater 2+2 Push Back),19:00,21:50,02h 50m,INR 289,33 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 4080,RAJDHANI (A.C. Semi Sleeper),19:25,22:10,02h 45m,INR 351,37 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 40710,Super Luxury (Non AC Seater 2+2 Push Back),19:30,22:20,02h 50m,INR 289,33 Seats available,"4.1
7",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 41162,Super Luxury (Non AC Seater 2+2 Push Back),20:40,23:55,03h 15m,INR 289,33 Seats available,"4.3
8",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 1592,RAJADHANI AC (CONVERTED METRO LUXURY),20:45,23:30,02h 45m,INR 351,36 Seats available,"4.6
10",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
APSRTC - 3793,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:40,02:45,03h 05m,INR 318,31 Seats available,"4.8
7",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
NueGo,Electric A/C Seater (2+2),13:45,17:35,03h 50m,356,26 Seats available,"4.5
9",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
NueGo,Electric A/C Seater (2+2),15:20,19:10,03h 50m,356,9 Seats available,"3.4
8",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
NueGo,Electric A/C Seater (2+2),16:45,20:35,03h 50m,580,4 Seats available,"3.4
5",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
NueGo,Electric A/C Seater (2+2),18:20,22:10,03h 50m,356,9 Seats available,"4.2
10",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 7461,Super Luxury (Non AC Seater 2+2 Push Back),13:40,17:50,04h 10m,INR 365,24 Seats available,"3.7
22",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7339,Super Luxury (Non AC Seater 2+2 Push Back),14:15,18:35,04h 20m,INR 365,30 Seats available,"2.5
18",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7881,Super Luxury (Non AC Seater 2+2 Push Back),15:20,19:30,04h 10m,INR 365,3 Seats available,"3.6
23",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7418,Super Luxury (Non AC Seater 2+2 Push Back),16:40,21:05,04h 25m,INR 365,29 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7382,RAJDHANI (A.C. Semi Sleeper),18:15,22:50,04h 35m,INR 442,26 Seats available,"4.1
14",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7302,Super Luxury (Non AC Seater 2+2 Push Back),19:15,00:35,05h 20m,INR 365,31 Seats available,"4.1
12",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7345,Super Luxury (Non AC Seater 2+2 Push Back),19:45,00:10,04h 25m,INR 365,31 Seats available,"4.3
6",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7355,Super Luxury (Non AC Seater 2+2 Push Back),20:00,00:50,04h 50m,INR 365,29 Seats available,"2.5
11",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7527,Super Luxury (Non AC Seater 2+2 Push Back),21:15,01:45,04h 30m,INR 365,29 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7384,RAJDHANI (A.C. Semi Sleeper),22:00,02:45,04h 45m,INR 442,23 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
SLVR Travels,Non A/C Seater / Sleeper (2+1),17:30,23:35,06h 05m,INR 900,32 Seats available,2.8,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),17:30,23:55,06h 25m,INR 1000,38 Seats available,2.9,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 1953,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:00,23:00,08h 00m,INR 627,1 Seat available,"4.3
30",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 8796,RAJDHANI (A.C. Semi Sleeper),15:40,22:40,07h 00m,INR 627,14 Seats available,"1.9
13",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 1320,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:55,23:50,07h 55m,INR 627,1 Seat available,"2.9
35",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 34336,Super Luxury (Non AC Seater 2+2 Push Back),16:00,23:30,07h 30m,INR 517,11 Seats available,"3.5
15",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 8760,Super Luxury (Non AC Seater 2+2 Push Back),17:00,00:30,07h 30m,INR 517,15 Seats available,"1.0
2",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 8715,Super Luxury (Non AC Seater 2+2 Push Back),18:20,01:50,07h 30m,INR 517,10 Seats available,"4.5
13",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),19:40,02:40,07h 00m,INR 627,1 Seat available,"3.2
11",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 34330,Super Luxury (Non AC Seater 2+2 Push Back),20:40,04:10,07h 30m,INR 517,1 Seat available,"4.6
42",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 91803,Deluxe (Non AC Seater 2+2),21:00,04:00,07h 00m,INR 567,21 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 91823,Deluxe (Non AC Seater 2+2),21:30,04:00,06h 30m,INR 567,22 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),22:15,05:45,07h 30m,INR 1090,13 Seats available,"4.7
10",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,05:50,08h 30m,INR 1390,13 Seats available,"4.4
83",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
VSR Tours and Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,INR 1199,7 Seats available,"4.2
48",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,06:30,07h 55m,INR 1000,13 Seats available,"4.2
145",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
BSR Tours And Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 1280,4 Seats available,"4.5
315",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
