Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
M R Travels,NON A/C Seater/ Sleeper (2+1),21:45,02:30,04h 45m,INR 396,39 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,23:00,04:35,05h 35m,INR 360,42 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Tiger Travels,A/C Seater / Sleeper (2+1),23:10,04:00,04h 50m,INR 460,38 Seats available,4.0,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,23:30,04:20,04h 50m,INR 360,44 Seats available,"4.7
2",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Gajraj Travels,Non A/C Seater / Sleeper (2+1),23:34,04:50,05h 16m,INR 360,22 Seats available,"3.0
2",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,A/C Seater / Sleeper (2+1),23:35,04:15,04h 40m,INR 460,40 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),23:45,04:45,05h 00m,INR 460,38 Seats available,"3.3
2",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,A/C Seater / Sleeper (2+1),13:45,18:25,04h 40m,INR 500,40 Seats available,"3.0
6",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,16:00,20:40,04h 40m,INR 300,44 Seats available,"3.9
15",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,20:35,03h 35m,INR 550,3 Seats available,"4.8
9",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,21:00,03h 50m,INR 485,34 Seats available,"4.7
16",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Rishabh Travels Milan,A/C Seater / Sleeper (2+1),21:00,00:25,03h 25m,INR 667,13 Seats available,"3.0
4",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,A/C Seater / Sleeper (2+1),21:30,02:55,05h 25m,INR 460,40 Seats available,"3.3
2",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Ashok Travels,Non A/C Seater / Sleeper (2+1),23:15,04:30,05h 15m,300,38 Seats available,2.9,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,02:40,04h 40m,INR 300,49 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,02:45,04h 45m,INR 457,40 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,02:45,04h 30m,INR 360,42 Seats available,3.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Raj Travel,A/C Sleeper (2+1),22:30,04:30,06h 00m,INR 560,25 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,23:15,05:07,05h 52m,INR 350,37 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Raj Travel,Bharat Benz A/C Seater (2+1),17:30,21:00,03h 30m,459,23 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,A/C Seater / Sleeper (2+1),17:30,21:50,04h 20m,INR 500,20 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Ravi Travels,Non A/C Seater / Sleeper (2+1),21:30,03:15,05h 45m,INR 400,28 Seats available,2.9,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 159864,NON AC Seater / Sleeper 2+1,15:15,22:00,06h 45m,INR 380,24 Seats available,"4.4
36",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Paras Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,300,17 Seats available,"4.0
291",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Babu Travels,NON A/C Sleeper (2+1),22:30,05:15,06h 45m,INR 450,29 Seats available,"4.2
124",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,INR 350,32 Seats available,"3.7
192",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,INR 333,25 Seats available,"3.7
119",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Shre Ganesh Travels,A/C Sleeper (2+1),18:00,22:30,04h 30m,INR 700,22 Seats available,"3.1
89",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Samreen Travels,AC Sleeper (2+1),21:00,02:00,05h 00m,INR 800,21 Seats available,"4.8
6",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Babu Travels,A/C Sleeper (2+1),20:30,01:45,05h 15m,INR 700,14 Seats available,"2.5
9",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Deepak Travells,A/C Seater / Sleeper (2+1),17:30,23:40,06h 10m,INR 350,30 Seats available,"2.4
2",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jai Shrinath Ji Ki Travels,NON A/C Sleeper (1+2),20:45,01:30,04h 45m,INR 500,38 Seats available,"2.2
4",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:25,04:35,06h 10m,336,35 Seats available,"4.2
31",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,04:15,04h 25m,INR 700,28 Seats available,"4.4
23",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),23:45,03:30,03h 45m,INR 600,28 Seats available,"5.0
5",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04:10,05h 40m,INR 500,37 Seats available,"4.7
9",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Parshwanath Travel Pvt. Ltd,A/C Sleeper (2+1),19:30,00:30,05h 00m,528,22 Seats available,"4.4
9",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Mahalaxmi Travels,A/C Seater / Sleeper (2+1),21:30,02:30,05h 00m,INR 499,26 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Sagwan Travels,A/C Seater / Sleeper (2+1),22:00,03:19,05h 19m,INR 500,35 Seats available,"4.2
12",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
SURYAVANSHI TRAVELS,A/C Sleeper (2+1),20:20,01:20,05h 00m,INR 800,36 Seats available,4.6,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Rishabh travels,AC Sleeper (2+1),23:11,04:31,05h 20m,585,28 Seats available,"4.3
4",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
New Babu Travels,A/C Seater/Sleeper (2+1),22:45,03:45,05h 00m,INR 427.62,17 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Milan Travels,A/C Seater / Sleeper (2+1),15:20,18:30,03h 10m,INR 619,3 Seats available,"3.3
16",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,A/C Seater / Sleeper (2+1),16:10,19:50,03h 40m,INR 523,19 Seats available,4.1,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,A/C Seater / Sleeper (2+1),17:20,20:45,03h 25m,INR 523,19 Seats available,"3.8
23",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,A/C Seater / Sleeper (2+1),19:01,22:30,03h 29m,INR 523,42 Seats available,"3.7
14",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RATHORE TRAVELS AGENCY,A/C Semi Sleeper (2+2),19:20,22:40,03h 20m,INR 450,37 Seats available,"3.9
28",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
New Deep Travels,Volvo A/C Semi Sleeper (2+2),19:50,23:10,03h 20m,633,32 Seats available,3.7,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:10,23:25,03h 15m,INR 523,27 Seats available,"3.7
14",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
AMBIKA TRAVELS AND CARGO,NON AC Seater / Sleeper 2+1,21:05,02:25,05h 20m,INR 600,36 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,A/C Seater / Sleeper (2+1),22:45,03:55,05h 10m,INR 381,38 Seats available,"3.9
13",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),16:00,19:20,03h 20m,633,32 Seats available,"2.7
14",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
NEW RADHIKA TRAVEL,Non A/C Seater / Sleeper (2+1),20:00,23:15,03h 15m,INR 600,44 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:00,17:15,03h 15m,INR 450,12 Seats available,"4.2
15",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),15:00,19:00,04h 00m,INR 450,4 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),15:20,19:00,03h 40m,INR 799,19 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Bhagwati Travel Agency,AC Sleeper (2+1),15:30,19:30,04h 00m,INR 1142.86,36 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Sethi Yatra Company,A/C Seater / Sleeper (2+1),15:35,19:30,03h 55m,370,28 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),16:00,19:30,03h 30m,INR 600,7 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),16:35,21:00,04h 25m,INR 599,22 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shri mahavir tour and travels,AC Sleeper (2+1),17:15,21:35,04h 20m,INR 1200,36 Seats available,"4.4
3",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
GK Travels,A/C Sleeper (2+1),18:00,21:45,03h 45m,INR 999,33 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),18:00,21:40,03h 40m,INR 1499,38 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:20,02:10,03h 50m,INR 550,34 Seats available,4.7,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Rajat Travels,A/C Seater / Sleeper (2+1),18:30,22:05,03h 35m,INR 1070,23 Seats available,3.0,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NueGo,Electric A/C Seater (2+2),19:00,23:15,04h 15m,284,32 Seats available,"4.2
38",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Tiwari Travels,A/C Seater / Sleeper (2+1),19:15,23:15,04h 00m,INR 4000,28 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
GV Tours,A/C Seater/Sleeper (2+1),16:00,20:50,04h 50m,475,42 Seats available,"3.0
62",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,INR 500,40 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,INR 500,47 Seats available,"3.0
1",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,A/C Seater / Sleeper (2+1),21:30,01:50,04h 20m,INR 400,40 Seats available,"3.6
6",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,A/C Sleeper (2+1),22:15,02:10,03h 55m,INR 680,30 Seats available,"3.0
2",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,03:10,04h 40m,INR 600,22 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),22:45,03:30,04h 45m,INR 700,40 Seats available,"3.6
2",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mansoori tour and travels,NON A/C Sleeper (1+2),19:00,01:10,06h 10m,INR 700,27 Seats available,1.9,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,19:00,00:59,05h 59m,INR 300,38 Seats available,"1.0
2",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,INR 450,41 Seats available,"1.0
10",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Priya Bus Service,AC Seater (2+2),17:25,22:15,04h 50m,379,26 Seats available,"3.9
189",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,INR 400,23 Seats available,"3.9
98",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Babu Travels,A/C Sleeper (2+1),18:30,23:42,05h 12m,INR 450,17 Seats available,"4.1
72",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),21:15,03:00,05h 45m,INR 250,33 Seats available,"4.1
39",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Babu Travels,NON A/C Seater/ Sleeper (2+1),22:15,04:45,06h 30m,INR 250,24 Seats available,"3.1
88",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),19:30,23:55,04h 25m,INR 350,32 Seats available,"3.6
41",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Gajraj Travels,Bharat Benz A/C Sleeper (2+1),21:00,02:00,05h 00m,INR 800,17 Seats available,"5.0
6",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Ganesh Travels,NON A/C Seater/ Sleeper (2+1),20:30,02:15,05h 45m,INR 300,29 Seats available,"4.0
11",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
M R Travels,AC Sleeper (2+1),18:00,23:45,05h 45m,INR 494,25 Seats available,"3.0
26",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),23:25,05:25,06h 00m,INR 400,30 Seats available,"2.3
69",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),22:15,03:30,05h 15m,317,29 Seats available,"1.9
11",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
DEV HIGH SPEED TRAVELS AND CARGO,A/C Sleeper (2+1),21:10,01:35,04h 25m,INR 849,25 Seats available,"2.2
6",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
B R Travels,A/C Sleeper (2+1),21:30,02:10,04h 40m,INR 800,28 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Ganesh Travels,NON A/C Seater/ Sleeper (2+1),22:00,04:00,06h 00m,INR 350,36 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Gajraj bus service,A/C Sleeper (2+1),22:45,03:45,05h 00m,INR 800,21 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
