Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
E Bus India,A/C Seater/Sleeper (2+1),22:00,02:00,04h 00m,1079,13 Seats available,4.1,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,INR 699,22 Seats available,"4.5
334",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:45,06h 30m,INR 399,33 Seats available,"3.4
414",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Raj Kalpana Travels Pvt.Ltd,A/C Seater / Sleeper (2+1),04:55,10:00,05h 05m,INR 1099,3 Seats available,"3.7
75",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Yolo Bus,A/C Sleeper (2+1),22:19,05:43,07h 24m,INR 550,22 Seats available,"3.9
221",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),04:00,09:00,05h 00m,INR 999,3 Seats available,"4.0
35",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Sethi Yatra Company,A/C Seater / Sleeper (2+1),02:50,08:55,06h 05m,462,17 Seats available,"3.2
30",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Goyal Travels,A/C Seater / Sleeper (2+1),23:49,06:20,06h 31m,INR 500,33 Seats available,"1.9
160",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),04:40,11:01,06h 21m,INR 475,7 Seats available,"2.2
29",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Khajuraho Travels,A/C Sleeper (2+1),06:06,11:32,05h 26m,INR 1299,3 Seats available,"2.1
13",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),06:30,12:55,06h 25m,INR 2499,1 Seat available,"3.7
60",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),03:35,10:40,07h 05m,INR 999,11 Seats available,3.8,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),01:55,08:05,06h 10m,INR 499,7 Seats available,"3.5
8",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),01:15,08:35,07h 20m,INR 3499,44 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
