Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),07:30,10:45,03h 15m,INR 486,28 Seats available,"3.8
100",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline (Karunamoyee),Volvo A/C Seater (2+2),07:50,11:50,04h 00m,INR 486,24 Seats available,"4.3
201",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline,Volvo 9600 Multi Axle Semi-Sleeper (2+2),08:10,11:00,02h 50m,INR 486,22 Seats available,"4.2
119",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),08:30,11:10,02h 40m,INR 486,17 Seats available,"4.1
169",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),13:45,18:55,05h 10m,INR 300,40 Seats available,"4.3
334",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),13:30,18:25,04h 55m,INR 300,27 Seats available,"4.3
303",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Express Line,Volvo 9600 A/C Semi Sleeper (2+2),13:45,18:15,04h 30m,INR 349,36 Seats available,"4.6
440",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Express Line,Volvo 9600 A/C Seater (2+2),10:25,15:20,04h 55m,INR 299,15 Seats available,"4.2
403",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),09:50,15:20,05h 30m,INR 300,13 Seats available,"3.8
359",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Greenline,Volvo A/C Seater (2+2),13:30,18:15,04h 45m,INR 300,31 Seats available,"4.4
170",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Mayuri Express,AC Seater (2+2),10:30,15:30,05h 00m,INR 260,45 Seats available,"3.9
271",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Mayuri Express,A/C Seater (2+3),11:15,16:00,04h 45m,INR 250,59 Seats available,"4.0
136",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),13:15,17:45,04h 30m,INR 300,12 Seats available,"4.3
217",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Greenline,Volvo A/C Seater (2+2),13:40,18:25,04h 45m,INR 300,31 Seats available,"4.1
298",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,04:30,05h 00m,INR 957,30 Seats available,"4.5
348",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,Volvo 9600 A/C Semi Sleeper (2+2),07:30,11:55,04h 25m,INR 1399,8 Seats available,"4.7
390",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),08:15,12:45,04h 30m,INR 799,2 Seats available,"4.3
320",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
AdShyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),08:35,13:05,04h 30m,INR 850,15 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,Volvo 9600 A/C Seater (2+2),23:45,04:45,05h 00m,INR 909,24 Seats available,"4.3
319",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),07:15,12:00,04h 45m,INR 799,8 Seats available,"4.3
309",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Mayuri Express,AC Seater (2+2),23:15,04:30,05h 15m,540,17 Seats available,"4.2
183",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Greenline,Volvo A/C Seater (2+2),06:45,11:45,05h 00m,INR 1000,2 Seats available,"4.4
319",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Greenline,Volvo A/C Seater (2+2),06:30,11:40,05h 10m,INR 1000,5 Seats available,"4.4
185",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),07:00,11:30,04h 30m,INR 999,9 Seats available,"4.2
88",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BARASAT - DIGHA - VIA - NIBEDITA SETU - 11:15 - 927,Non AC Seater (2+3),11:15,00:00,12h 45m,INR 170,2 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Barasat (West Bengal) to Digha
City Express,AC Seater (2+3),05:35,10:20,04h 45m,INR 370,1 Seat available,"3.0
14",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Barasat (West Bengal) to Digha
Rudraksha City Service,A/C Seater (2+3),07:00,12:20,05h 20m,INR 450,4 Seats available,"3.6
14",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Barasat (West Bengal) to Digha
Aradhana Travels,A/C Seater / Sleeper (2+2),02:30,08:00,05h 30m,540,1 Seat available,"1.0
2",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Barasat (West Bengal) to Digha
Ankita Paribahan (Satya),A/C Seater Push Back (2+3),05:40,11:35,05h 55m,INR 500,5 Seats available,"1.0
2",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Barasat (West Bengal) to Digha
Snemita Parisheba,AC Seater (2+3),06:10,10:50,04h 40m,INR 470,5 Seats available,"1.0
6",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Barasat (West Bengal) to Digha
WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:30,Volvo AC Seater (2+2),14:30,19:10,04h 40m,INR 435,16 Seats available,"3.4
211",https://www.redbus.in/bus-tickets/kolkata-to-suri,Kolkata to Suri
SBSTC-BARASAT - DIGHA - VIA - NIBEDITA SETU - 11:15 - 927,Non AC Seater (2+3),11:15,00:00,12h 45m,INR 141,2 Seats available,3.4,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi,Barasat (West Bengal) to Contai (Kanthi)
City Express,AC Seater (2+3),05:35,09:20,03h 45m,INR 370,1 Seat available,3.3,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi,Barasat (West Bengal) to Contai (Kanthi)
WBTC (CTC) HABRA-DIGHA via Bally - 26|12:45,Non AC Seater (2+3),12:45,18:00,05h 15m,INR 179,15 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/habra-to-digha,Habra to Digha
City Express,AC Seater (2+3),04:53,10:20,05h 27m,INR 370,1 Seat available,"3.8
17",https://www.redbus.in/bus-tickets/habra-to-digha,Habra to Digha
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),11:00,15:00,04h 00m,INR 486,1 Seat available,"3.5
69",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline,Volvo A/C Seater (2+2),11:30,15:30,04h 00m,INR 486,2 Seats available,"4.2
39",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),12:00,16:00,04h 00m,INR 486,4 Seats available,"4.0
29",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline,Volvo A/C Seater (2+2),12:30,16:30,04h 00m,INR 486,4 Seats available,"4.3
53",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line,Volvo A/C Seater (2+2),13:30,17:30,04h 00m,INR 486,17 Seats available,"4.8
91",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:00,18:00,04h 00m,INR 486,3 Seats available,"4.3
301",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline,Volvo A/C Seater (2+2),14:30,18:30,04h 00m,INR 486,21 Seats available,"4.8
53",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line,Volvo A/C Seater (2+2),15:30,18:30,03h 00m,INR 486,32 Seats available,"4.6
94",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line (Karunamoyee),Volvo A/C Seater (2+2),15:45,19:45,04h 00m,INR 486,3 Seats available,"4.8
284",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline (Karunamoyee),Volvo A/C Seater (2+2),16:45,20:45,04h 00m,INR 486,10 Seats available,"4.1
165",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SANTOSH BUS SERVICE,AC Seater (2+3),11:25,05:15,17h 50m,350,12 Seats available,New,https://www.redbus.in/bus-tickets/digha-to-habra,Digha to Habra
Snemita Parisheba(Santosh),AC Seater (2+3),11:30,17:10,05h 40m,INR 370,26 Seats available,"3.6
53",https://www.redbus.in/bus-tickets/digha-to-habra,Digha to Habra
City Express,AC Seater (2+3),11:35,17:45,06h 10m,INR 330,26 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/digha-to-habra,Digha to Habra
Snemita Paribahan,AC Seater (2+3),11:35,17:55,06h 20m,INR 320,30 Seats available,"2.9
11",https://www.redbus.in/bus-tickets/digha-to-habra,Digha to Habra
Satya Paribahan,A/C Executive (2+3),11:50,18:00,06h 10m,INR 280,9 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-habra,Digha to Habra
Ankita Paribahan,Non AC Seater (2+3),11:50,18:00,06h 10m,INR 350,16 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/digha-to-habra,Digha to Habra
WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:30,Volvo AC Seater (2+2),14:30,18:15,03h 45m,INR 375,16 Seats available,"4.0
114",https://www.redbus.in/bus-tickets/kolkata-to-bolpur-west-bengal,Kolkata to Bolpur (West Bengal)
SBSTC-BONGAON - ASANSOL - VIA - BARASAT - 05:00 (ASN DEP - 1515,Non AC Seater (2+3),07:00,11:00,04h 00m,INR 155,1 Seat available,"4.1
62",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-durgapur,Barasat (West Bengal) to Durgapur (West Bengal)
SBSTC-HABRA - HALDIA - 06:50 (HALDIA) - 1509,Non AC Seater (2+3),07:50,11:25,03h 35m,INR 124,17 Seats available,3.6,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-haldia,Barasat (West Bengal) to Haldia
